job_link,platform,job_title,location,job_employment_type,job_maturity,job_min_salary,job_max_salary,job_salary_period,job_description,employer_name,employer_rating
https://www.linkedin.com/jobs/view/4383359107,LinkedIn,"Data Analyst, Operations & Quality",Manchester,None,Recent,,,,Open target link to view core requirements.,Welltower™ Inc. (NYSE:WELL),
https://www.linkedin.com/jobs/view/4424204212,LinkedIn,STEM Data Annotator | $40/hr Remote,Manchester,None,Recent,,,,Open target link to view core requirements.,Crossing Hurdles,
https://www.linkedin.com/jobs/view/4423921710,LinkedIn,Data Engineer,"Leicester, England, UK",None,Recent,,,,Open target link to view core requirements.,British Gas,
https://www.linkedin.com/jobs/view/4410943742,LinkedIn,Data Platform Engineer,"Coventry, England, UK",None,Recent,,,,Open target link to view core requirements.,Arden University,
https://www.linkedin.com/jobs/view/4419293842,LinkedIn,Data Engineer - AI,"Leicester, England, UK",None,Recent,,,,Open target link to view core requirements.,IBM,
https://www.linkedin.com/jobs/view/4422422949,LinkedIn,Data Engineer - Birmingham/Flexible,"Birmingham, England, UK",None,Recent,,,,Open target link to view core requirements.,Investigo,
https://www.linkedin.com/jobs/view/4423938458,LinkedIn,Senior Data Engineer,"Leicester, England, UK",None,Recent,,,,Open target link to view core requirements.,British Gas,
https://www.linkedin.com/jobs/view/4412910358,LinkedIn,Senior Data Specialist,"Salford, England, UK",None,Recent,,,,Open target link to view core requirements.,Moody's Corporation,
https://www.linkedin.com/jobs/view/4422347969,LinkedIn,Data Scientist (Python & SQL) - Freelance AI Trainer,"Birmingham, England, UK",None,Recent,,,,Open target link to view core requirements.,Mindrift,
https://www.linkedin.com/jobs/view/4422916344,LinkedIn,Data Engineer/ BI Engineer,"Coventry, England, UK",None,Recent,,,,Open target link to view core requirements.,WEG Tech,
https://www.linkedin.com/jobs/view/4424218521,LinkedIn,Data Engineer,"Birmingham, England, UK",None,Recent,,,,Open target link to view core requirements.,Assystem,
https://www.linkedin.com/jobs/view/4422693995,LinkedIn,Data Engineer,"Coventry, England, UK",None,Recent,,,,Open target link to view core requirements.,WEG Tech,
https://www.linkedin.com/jobs/view/4420116765,LinkedIn,Senior Data Engineer,"Warwick, England, UK",None,Recent,,,,Open target link to view core requirements.,Queen Square Recruitment,
https://www.linkedin.com/jobs/view/4424207056,LinkedIn,Data Scientist,"England, United Kingdom",None,Recent,,,,Open target link to view core requirements.,Jackson Hogg,
https://www.linkedin.com/jobs/view/4420113550,LinkedIn,Senior Data Engineer,"West Midlands, England, UK",None,Recent,,,,Open target link to view core requirements.,Gazelle Global,
https://www.linkedin.com/jobs/view/4422368469,LinkedIn,Freelance Data Science Engineer (Python & SQL),"Birmingham, England, UK",None,Recent,,,,Open target link to view core requirements.,Mindrift,
https://www.linkedin.com/jobs/view/4422353198,LinkedIn,Senior Data Engineer,"Droitwich Spa, England, UK",None,Recent,,,,Open target link to view core requirements.,Airband Community Internet,
https://www.linkedin.com/jobs/view/4424073270,LinkedIn,Data Engineer,"Birmingham, England, UK",None,Recent,,,,Open target link to view core requirements.,RedRock Resourcing,
https://www.linkedin.com/jobs/view/4422356428,LinkedIn,Data Engineer,"England, United Kingdom",None,Recent,,,,Open target link to view core requirements.,Hanover,
https://www.linkedin.com/jobs/view/4419619150,LinkedIn,eCommerce Data Analyst,"Leicester, England, UK",None,Recent,,,,Open target link to view core requirements.,Next,
https://www.linkedin.com/jobs/view/4423955660,LinkedIn,Data Analyst III,"Nottingham, England, UK",None,Recent,,,,Open target link to view core requirements.,ENSEK,
https://www.linkedin.com/jobs/view/4422454643,LinkedIn,"Master Data Analyst - Sharpie, DYMO","Birmingham, England, UK",None,Recent,,,,Open target link to view core requirements.,Newell Brands,
https://www.linkedin.com/jobs/view/4419230885,LinkedIn,Data Scientist,"Nottingham, England, UK",None,Recent,,,,Open target link to view core requirements.,Haystack,
https://www.linkedin.com/jobs/view/4421878899,LinkedIn,Project Controls Data & Reporting Analyst,"Birmingham, England, UK",None,Recent,,,,Open target link to view core requirements.,AtkinsRéalis,
https://www.linkedin.com/jobs/view/4423992061,LinkedIn,People Data Analyst,"Solihull, England, UK",None,Recent,,,,Open target link to view core requirements.,Serco,
https://www.linkedin.com/jobs/view/4413566730,LinkedIn,HR Data Analyst,"Solihull, England, UK",None,Recent,,,,Open target link to view core requirements.,Norton Motorcycles,
https://www.linkedin.com/jobs/view/4422902394,LinkedIn,Compliance Analyst,"Coventry, England, UK",None,Recent,,,,Open target link to view core requirements.,Severn Trent,
https://www.linkedin.com/jobs/view/4423029076,LinkedIn,Data Analyst (7246),Birmingham,None,Recent,,,,Open target link to view core requirements.,Cromwell Tools Export,
https://www.linkedin.com/jobs/view/4423978430,LinkedIn,Senior Analytics Engineer,"Bristol, England, UK",None,Recent,,,,Open target link to view core requirements.,Serco,
https://www.linkedin.com/jobs/view/4419243807,LinkedIn,Data Engineer,"Greater Bristol Area, United Kingdom",None,Recent,,,,Open target link to view core requirements.,Robert Half,
https://www.linkedin.com/jobs/view/4422409225,LinkedIn,Data Specialist,"Gloucester, England, UK",None,Recent,,,,Open target link to view core requirements.,UCAS,
